name,steam_appid,genres,release_date
Tree Simulator 2021,1282090,"['Indie', 'Simulation', 'Action', 'Adventure', 'Casual']",2020-05-22 00:00:00
A Rabbit and the Mystic Fog,1282120,"['Indie', 'Adventure']",2020-09-15 00:00:00
Fires At Midnight,1282140,"['Indie', 'Casual', 'Adventure']",2020-07-09 00:00:00
Drawing Machine,1282180,"['Video Production', 'Animation & Modeling', 'Design & Illustration', 'Utilities', 'Game Development', 'Web Publishing']",2020-06-01 00:00:00
The Test: Hypothesis Rising,1282200,"['Indie', 'Simulation', 'Adventure', 'RPG', 'Casual']",2020-04-27 00:00:00
DEEMO -Reborn-,1282210,"['Action', 'Adventure']",2020-09-03 00:00:00
BitBattle,1282610,"['Action', 'Indie', 'Casual']",2021-03-07 00:00:00
180 Files: The Aegis Project,1282650,"['RPG', 'Indie', 'Casual', 'Adventure']",2020-07-09 00:00:00
Crysis® 3,1282690,"['Action', 'Strategy', 'Adventure']",2020-06-04 00:00:00
Woodsalt,1282700,"['RPG', 'Indie', 'Casual', 'Adventure']",2021-01-25 00:00:00
Sakura Stars,1282710,"['Action', 'Indie']",2020-05-21 00:00:00
Loop Hero,1282730,"['RPG', 'Indie', 'Strategy']",2021-03-04 00:00:00
Virtual Presenter Pro,1282770,"['Early Access', 'Indie', 'Simulation']",2020-05-22 00:00:00
Virtual Presenter Pro,1282770,"['Early Access', 'Indie', 'Simulation']",2020-05-22 00:00:00
PUZZL,1282880,"['Indie', 'Casual']",2020-04-29 00:00:00
Space Mouse 2,1282890,"['Strategy', 'Action', 'Casual']",2020-07-23 00:00:00
Volta-X,1282930,"['Strategy', 'Action', 'Indie', 'Simulation']",2020-08-12 00:00:00
Hi-Score Boi,1283000,"['Indie', 'Casual', 'Simulation']",2020-07-13 00:00:00
3D Jigsaw Puzzle Simulator,1283070,"['Indie', 'Casual', 'Simulation', 'Sports']",2020-04-17 00:00:00
"A Painter's Tale: Curon, 1950",1283370,"['Indie', 'Adventure']",2021-01-28 00:00:00
SpinZap,1283380,"['Action', 'Indie', 'Casual']",2020-05-01 00:00:00
Tails of Iron,1283410,"['Action', 'Indie', 'Adventure']",2021-09-17 00:00:00
VBOX Sim,1283440,['Early Access'],2020-09-03 00:00:00
soundStrider,1283450,"['Indie', 'Casual', 'Simulation', 'Adventure']",2020-07-10 00:00:00
Euphoria: Supreme Mechanics,1283500,"['Indie', 'Simulation', 'Adventure']",2020-10-18 00:00:00
The Odd Neon Void,1283520,"['RPG', 'Indie', 'Adventure']",2020-04-21 00:00:00
Minimalist Space War,1283580,"['Action', 'Indie', 'Casual', 'Adventure']",2020-04-21 00:00:00
Game-Kun: Input Challenge,1283660,"['Action', 'Indie', 'Casual']",2021-02-09 00:00:00
Captive,1283680,"['Strategy', 'Adventure']",2020-05-09 00:00:00
Cube Miners,1283720,"['Indie', 'Casual']",2020-05-15 00:00:00
Dangerous Lands 2 - Evil Ascension,1283740,"['Early Access', 'Indie', 'Simulation', 'Strategy', 'Action', 'Adventure', 'RPG', 'Casual']",2020-10-19 00:00:00
COVID-19 (CORONA VIRUS),1283760,"['Early Access', 'Indie', 'Strategy', 'Simulation', 'Adventure', 'Casual']",2020-07-29 00:00:00
Grey Skies: A War of the Worlds Story,1283770,"['Action', 'Indie', 'Adventure']",2020-11-05 00:00:00
The Employee,1283790,"['Action', 'Indie', 'Simulation']",2020-05-27 00:00:00
The Legend of Cesar,1283800,"['Indie', 'Adventure']",2020-07-10 00:00:00
Solenars Edge II: Aurora of The Seventh Dawn,1283810,"['Indie', 'Strategy', 'Action', 'Adventure', 'RPG']",2020-06-08 00:00:00
Epic Dumpster Bear 2: He Who Bears Wins,1283820,"['Action', 'Indie']",2020-06-15 00:00:00
MaryPark St.,1283850,"['Indie', 'Casual', 'Adventure']",2020-08-24 00:00:00
Super Bounce Ball,1283860,"['Action', 'Casual']",2020-04-20 00:00:00
Suspicious Spaceroads,1283890,['Indie'],2020-05-03 00:00:00
Advanced creator of labyrinths,1283920,"['Indie', 'Simulation', 'Action', 'Adventure', 'Casual']",2020-04-22 00:00:00
YoloMouse,1283970,"['Animation & Modeling', 'Education', 'Design & Illustration', 'Utilities', 'Software Training']",2020-05-01 00:00:00
Awaken The Time,1283990,"['Indie', 'Simulation', 'Action', 'Adventure', 'RPG']",2020-11-05 00:00:00
Dissection,1284050,"['Action', 'Indie']",2020-04-21 00:00:00
Amy's Greenmart,1284110,"['Casual', 'Adventure']",2020-05-11 00:00:00
Dangerous Plane,1284140,"['Indie', 'Casual']",2021-03-09 00:00:00
Danger Zombies,1284150,"['Action', 'Indie', 'Casual', 'Adventure']",2020-05-16 00:00:00
Puzzle Dungeon,1284200,"['RPG', 'Indie', 'Casual']",2020-07-01 00:00:00
Ball of Doom,1284290,['Indie'],2020-04-18 00:00:00
King of Spies,1284300,"['Indie', 'Casual']",2020-04-24 00:00:00
Ultreïa,1284870,"['Indie', 'Adventure']",2021-05-31 00:00:00
Witcheye,1284950,"['Indie', 'Casual', 'Adventure']",2020-08-27 00:00:00
Stayhome Simulator,1285000,"['Indie', 'Simulation', 'Strategy', 'Action', 'Adventure', 'Sports', 'Casual']",2020-05-22 00:00:00
Stayhome Simulator,1285000,"['Indie', 'Simulation', 'Strategy', 'Action', 'Adventure', 'Sports', 'Casual']",2020-05-22 00:00:00
Cyber Protocol,1285010,['Indie'],2020-09-17 00:00:00
Flipon,1285020,"['Indie', 'Casual']",2020-10-08 00:00:00
D-Corp,1285040,"['Action', 'Indie', 'Casual']",2021-09-20 00:00:00
Bad Run - Turbo Edition,1285070,"['Action', 'Indie', 'Casual']",2020-04-21 00:00:00
Gordian Rooms 1: A curious heritage,1285080,"['Indie', 'Adventure']",2020-09-22 00:00:00
Milk and Cookies,1285130,"['Early Access', 'Indie', 'Casual']",2020-05-08 00:00:00
Depanneur Nocturne,1285160,"['Indie', 'Casual', 'Adventure']",2020-05-26 00:00:00
Maneuver Warfare,1285180,['Strategy'],2020-05-25 00:00:00
Ultimate Racing 2D 2,1285230,"['Early Access', 'Indie', 'Simulation', 'Racing', 'Sports']",2021-10-12 00:00:00
OLD SKOOL RACER,1285310,"['Early Access', 'Simulation', 'Action', 'Adventure', 'Racing', 'Sports', 'Casual']",2020-07-01 00:00:00
Easy puzzle: Landscape,1285350,"['Indie', 'Casual']",2020-04-20 00:00:00
I-Exist: Consciousness VR,1285390,"['Early Access', 'Indie']",2020-05-18 00:00:00
Way of Boy: Another Way,1285490,"['Action', 'Indie', 'Casual', 'Adventure']",2020-05-09 00:00:00
A Day Without Me,1285510,"['Indie', 'Adventure']",2020-06-26 00:00:00
Eagles Expedition,1285530,"['Indie', 'Simulation', 'Action', 'Adventure', 'Casual']",2020-04-27 00:00:00
Aldroy - Chapter 1,1285540,"['RPG', 'Indie', 'Strategy', 'Adventure']",2020-05-01 00:00:00
Queens Garden: Sakura Season,1285580,"['Indie', 'Strategy', 'Action', 'Adventure', 'Casual']",2020-05-07 00:00:00
Daiichi Dash,1285600,"['Action', 'Indie']",2020-04-26 00:00:00
Awe,1285610,"['Indie', 'Adventure']",2020-10-29 00:00:00
Alone Journey,1285620,"['Casual', 'Adventure']",2020-05-07 00:00:00
Little Bunny,1285870,"['Indie', 'Casual']",2020-05-16 00:00:00
VR Skater,1285920,"['Early Access', 'Indie', 'Simulation', 'Action', 'Racing', 'Sports']",2021-04-30 00:00:00
TYPICAL RUSSIAN QUARANTINE,1285930,"['Action', 'Indie', 'Casual', 'Adventure']",2020-06-24 00:00:00
CodeWalker,1286590,"['Early Access', 'Utilities']",2021-05-18 00:00:00
Suli Fallen Harmony,1286640,"['Indie', 'Adventure']",2020-06-23 00:00:00
Spooky Chase,1286670,"['Action', 'Indie', 'Casual', 'Adventure']",2020-10-23 00:00:00
Hylics 2,1286710,['RPG'],2020-06-22 00:00:00
Internet Court,1286770,"['Indie', 'Casual', 'Simulation']",2021-04-06 00:00:00
Internet Court,1286770,"['Indie', 'Casual', 'Simulation']",2021-04-06 00:00:00
Nevertales: Hearthbridge Cabinet Collector's Edition,1286870,"['Casual', 'Adventure']",2020-04-10 00:00:00
Ship Graveyard Simulator,1286880,"['Indie', 'Simulation', 'Strategy', 'Action', 'Adventure', 'Casual']",2021-11-10 00:00:00
Business Shark,1286930,"['Early Access', 'Strategy']",2020-08-01 00:00:00
Box Voyage,1286950,"['Indie', 'Casual', 'Adventure']",2020-05-31 00:00:00
String Tyrant,1286980,"['Indie', 'Adventure']",2020-06-04 00:00:00
COVID: The Outbreak,1287000,"['Indie', 'Strategy']",2020-05-29 00:00:00
Bubble Bobble 4 Friends: The Baron's Workshop,1287030,['Action'],2021-09-30 00:00:00
qubo,1287090,['Indie'],2021-06-01 00:00:00
Squares,1287180,"['Strategy', 'Casual']",2020-05-19 00:00:00
Doomsday Hero,1287220,"['Early Access', 'Indie', 'Action', 'Adventure', 'Casual']",2021-02-24 00:00:00
Dreaming Atlas,1287230,"['Early Access', 'Indie', 'Simulation', 'Strategy', 'Adventure', 'RPG']",2020-07-31 00:00:00
Siebenstreich's Nerdventure,1287240,"['Indie', 'Adventure']",2021-05-26 00:00:00
! Wild Russia !,1287250,"['Action', 'Casual', 'Adventure']",2020-04-28 00:00:00
Juiced!,1287310,"['Action', 'Indie', 'Adventure']",2020-04-23 00:00:00
Juiced!,1287310,"['Action', 'Indie', 'Adventure']",2020-04-23 00:00:00
Ultimate Chess,1287450,"['Strategy', 'Casual', 'Sports']",2020-04-24 00:00:00
Lords and Villeins,1287530,"['Strategy', 'Early Access', 'Indie', 'Simulation']",2021-09-30 00:00:00
Dino Hazard: Chronos Blackout,1287540,"['Early Access', 'Indie', 'Strategy', 'Action', 'Adventure', 'RPG']",2020-11-16 00:00:00
Tour de France 2020,1287590,"['Strategy', 'Simulation', 'Racing', 'Sports', 'Casual']",2020-08-27 00:00:00
Rary,1287710,"['Action', 'Indie', 'Casual']",2020-04-24 00:00:00
RC Flight Simulator 2020 VR,1287750,"['Indie', 'Simulation']",2020-05-11 00:00:00
PhaseWorm,1287790,"['Action', 'Early Access']",2020-05-04 00:00:00
Shattered Hourglass,1287810,"['Indie', 'Action', 'Adventure', 'RPG', 'Casual']",2020-04-29 00:00:00
Forbidden Pleasure,1287830,"['Indie', 'Simulation', 'Action', 'Adventure', 'RPG', 'Casual']",2020-05-09 00:00:00
Disciples: Liberation,1287840,"['RPG', 'Strategy']",2021-10-21 00:00:00
The Harrowed,1287860,"['RPG', 'Indie', 'Adventure']",2020-05-14 00:00:00
In The Search For: Revenge,1287880,['Indie'],2020-04-29 00:00:00
Centauri Dominion,1287970,"['Action', 'Indie', 'Casual']",2020-05-30 00:00:00
LightBall,1288070,['Indie'],2020-04-30 00:00:00
Wire,1288090,['Indie'],2020-05-04 00:00:00
Super Robin,1288110,"['Indie', 'Simulation', 'Action', 'Adventure', 'Racing', 'Sports', 'Casual']",2021-05-10 00:00:00
TP Royale,1288130,"['Action', 'Indie', 'Casual', 'Adventure']",2020-10-31 00:00:00
AdaptaTank,1288300,"['Action', 'Indie', 'Adventure']",2020-04-27 00:00:00
Firework,1288310,['Indie'],2021-02-03 00:00:00
XpCade,1288330,"['Action', 'Simulation']",2020-07-25 00:00:00
Desert attack,1288370,"['RPG', 'Action', 'Indie', 'Adventure']",2020-05-05 00:00:00
Two Bit Hero,1288380,"['Action', 'Indie']",2020-05-22 00:00:00
The Secret of Retropolis,1288420,"['Indie', 'Adventure']",2021-07-21 00:00:00
TinShift,1288430,"['Free to Play', 'Early Access', 'Indie', 'Massively Multiplayer', 'Action']",2021-06-03 00:00:00
Extreme Social Distancing,1288550,"['Action', 'Indie', 'Casual', 'Sports']",2020-05-18 00:00:00
My Dear Prince,1288560,"['Indie', 'Casual']",2021-04-30 00:00:00
TWELVE CONTAINERS,1288600,"['Indie', 'Casual', 'Simulation']",2020-06-30 00:00:00
Pon Para and the Unconquerable Scorpion,1288650,"['RPG', 'Indie', 'Casual', 'Adventure']",2021-12-16 00:00:00
Antidote,1288670,"['Indie', 'Adventure']",2020-06-19 00:00:00
"Dude, Where Is My Beer?",1288760,"['Indie', 'Casual', 'Adventure']",2020-11-04 00:00:00
BeachHead 2020,1288790,"['Early Access', 'Indie', 'Simulation', 'Action', 'Casual']",2020-12-15 00:00:00
ARCHiTECTUS,1288940,"['Early Access', 'Indie', 'Casual', 'Simulation']",2020-08-06 00:00:00
SwordBoy,1288960,"['Early Access', 'Indie', 'Simulation', 'Action', 'Adventure', 'RPG', 'Casual']",2020-08-21 00:00:00
No One But You,1289060,"['Indie', 'Casual', 'Simulation', 'Adventure']",2020-07-30 00:00:00
TasteMaker: Restaurant Simulator,1289340,"['Strategy', 'Early Access', 'Indie', 'Simulation']",2021-02-18 00:00:00
Sheltered 2,1289380,"['RPG', 'Indie', 'Simulation', 'Strategy']",2021-09-21 00:00:00
Break Robots VR,1289470,"['RPG', 'Action', 'Indie', 'Adventure']",2021-10-26 00:00:00
Robot Builder War,1289770,"['Indie', 'Strategy']",2020-06-20 00:00:00
Not Our Home: Platinum Edition,1289780,"['Indie', 'Casual', 'Adventure']",2020-05-06 00:00:00
Siralim Ultimate,1289810,"['RPG', 'Indie']",2021-12-03 00:00:00
Siralim Ultimate,1289810,"['RPG', 'Indie']",2021-12-03 00:00:00
Spacefighter Rukia,1290010,"['RPG', 'Action', 'Indie']",2020-04-27 00:00:00
Intemporel,1290040,['Indie'],2020-05-28 00:00:00
Hot And Lovely 3,1290070,['Casual'],2020-05-24 00:00:00
The Wicked Days,1290090,"['Early Access', 'Action', 'Indie', 'Adventure']",2021-06-30 00:00:00
Draginsanity,1290100,"['Action', 'Indie', 'Casual']",2021-12-05 00:00:00
Ginseng Hero,1290110,"['Action', 'Indie', 'Adventure']",2020-04-16 00:00:00
DOUDY,1290160,"['Action', 'Indie', 'Simulation', 'Adventure']",2020-04-28 00:00:00
Titan Chaser,1290170,"['Indie', 'Casual', 'Simulation', 'Adventure']",2021-02-23 00:00:00
Beautycopter,1290200,['Adventure'],2020-06-08 00:00:00
Elasto Mania,1290220,"['Indie', 'Simulation', 'Racing', 'Sports', 'Casual']",2020-05-25 00:00:00
Vampire: The Masquerade — Night Road,1290270,"['RPG', 'Indie', 'Casual', 'Adventure']",2020-09-24 00:00:00
Vampire: The Masquerade — Out for Blood,1290350,"['RPG', 'Indie', 'Casual', 'Adventure']",2021-07-29 00:00:00
PT+,1290390,"['Indie', 'Strategy', 'Simulation', 'Sports', 'Casual']",2020-09-24 00:00:00
Light Years Apart,1290460,"['RPG', 'Indie', 'Casual', 'Adventure']",2020-06-11 00:00:00
KaveXplorer,1290480,"['Action', 'Indie', 'Adventure']",2020-10-13 00:00:00
Member the Alamo? VR EDITION,1290620,['Action'],2020-05-20 00:00:00
Freedom! Do or Die,1290670,"['Action', 'Indie', 'Casual']",2020-05-01 00:00:00
SnowFighters,1290680,"['Action', 'Indie', 'Sports']",2020-08-07 00:00:00
Shiro,1290710,"['Action', 'Indie', 'Adventure']",2020-11-06 00:00:00
Mushroom Savior,1290770,"['Indie', 'Adventure']",2020-09-04 00:00:00
Residual,1290780,"['Action', 'Indie', 'Adventure']",2021-09-09 00:00:00
Yardlings,1290790,"['Indie', 'Strategy']",2020-05-04 00:00:00
Night Spasm,1291100,"['Indie', 'Strategy', 'Action', 'Adventure', 'RPG']",2020-05-15 00:00:00
Poly Party,1291110,"['Indie', 'Strategy', 'Action', 'Adventure', 'Racing', 'RPG', 'Casual']",2020-09-01 00:00:00
Lotion samurai,1291370,"['Action', 'Indie', 'Casual', 'Racing']",2020-06-03 00:00:00
Robot Paradise VR,1291470,"['RPG', 'Action', 'Adventure']",2020-05-13 00:00:00
Cartridge Defense,1291540,"['Strategy', 'Early Access', 'Indie', 'Casual']",2020-09-03 00:00:00
Space Trains,1291610,"['Indie', 'Strategy']",2020-05-23 00:00:00
Stress explosion,1291640,"['Action', 'Indie', 'Casual', 'Simulation']",2020-06-21 00:00:00
Deeply Dark,1291660,"['RPG', 'Early Access', 'Indie', 'Adventure']",2021-05-31 00:00:00
Neon Beat Rider,1291720,"['Action', 'Casual']",2020-05-25 00:00:00
Vertical Runner,1291740,['Casual'],2020-05-07 00:00:00
Outlaws: Corwin's Treasure,1291830,"['Indie', 'Strategy', 'Adventure', 'RPG', 'Casual']",2020-05-05 00:00:00
Mythic Dungeons,1291970,"['Action', 'Early Access']",2020-05-18 00:00:00
Magic Forms,1291990,"['Indie', 'Casual']",2020-05-27 00:00:00
Missile Command: Recharged,1292010,"['Action', 'Casual']",2020-05-27 00:00:00
Armoured Commander II,1292020,"['RPG', 'Simulation', 'Strategy']",2021-09-04 00:00:00
STRIDE,1292040,"['Early Access', 'Simulation', 'Action', 'Adventure', 'Sports']",2020-09-04 00:00:00
Voxel Runner - Pure Soul: The Journey of the Witch Emily,1292050,"['Action', 'Indie', 'Casual', 'Racing']",2020-05-06 00:00:00
SubDivide,1292070,"['Indie', 'Casual']",2020-07-17 00:00:00
TraptionBakery,1292100,"['Indie', 'Simulation']",2020-10-01 00:00:00
Grim Tales: The Generous Gift Collector's Edition,1292140,"['Casual', 'Adventure']",2020-04-17 00:00:00
Krush Kill ‘N Destroy 2: Krossfire,1292180,['Strategy'],2020-07-23 00:00:00
The Chess Variants Club,1292240,"['Early Access', 'Indie', 'Strategy', 'Simulation', 'Sports', 'Casual']",2020-12-15 00:00:00
Blackjack Hands,1292250,"['Strategy', 'Casual']",2020-05-13 00:00:00
Late Stage Inferno,1292270,"['Indie', 'Casual', 'Adventure']",2020-09-13 00:00:00
Golden Fall 2,1292410,"['RPG', 'Indie']",2021-03-18 00:00:00
Crimson Spires,1292520,"['Indie', 'Adventure']",2020-10-27 00:00:00
Escape: The Brother's Saloon,1292540,"['Indie', 'Adventure']",2020-05-05 00:00:00
Bikini Alert,1292560,"['Action', 'Indie', 'Adventure']",2020-10-22 00:00:00
Kings Of Streets,1292700,"['Early Access', 'Indie', 'Massively Multiplayer', 'Adventure', 'RPG']",2020-06-19 00:00:00
Type Up,1292720,['Indie'],2020-05-03 00:00:00
Hunting Moon - Depression & Succubus,1292750,"['RPG', 'Indie', 'Casual', 'Adventure']",2020-06-15 00:00:00
Grisaia Phantom Trigger Vol.7,1292770,"['Casual', 'Adventure']",2020-07-21 00:00:00
For Evelyn,1292860,"['RPG', 'Adventure']",2021-07-29 00:00:00
Hit Zero: Chronos,1292880,"['Action', 'Indie']",2020-11-11 00:00:00
Cube Escape Collection,1292940,"['Indie', 'Adventure']",2020-10-14 00:00:00
The Magic Storm,1292960,"['Indie', 'Casual', 'Adventure']",2020-05-15 00:00:00
Professor Lupo: Ocean,1292980,"['Indie', 'Adventure']",2020-10-05 00:00:00
Professor Lupo: Ocean,1292980,"['Indie', 'Adventure']",2020-10-05 00:00:00
Hyzer Sky,1293000,"['Simulation', 'Sports']",2020-08-10 00:00:00
Silmaris: Dice Kingdom,1293120,"['RPG', 'Indie', 'Strategy', 'Adventure']",2020-12-03 00:00:00
The Medium,1293160,['Adventure'],2021-01-01 00:00:00
SuchArt: Genius Artist Simulator,1293180,"['Early Access', 'Indie', 'Simulation', 'Adventure', 'Casual']",2021-07-14 00:00:00
Hunt Planet Bug,1293190,"['Action', 'Indie', 'Adventure']",2020-05-20 00:00:00
YOU and ME and HER: A Love Story,1293820,['Adventure'],2020-05-25 00:00:00
Forza Horizon 4,1293830,['Racing'],2021-03-09 00:00:00
The Magic Elevator,1293850,['Adventure'],2020-06-11 00:00:00
NOMAD,1293900,"['Action', 'Indie', 'Casual']",2020-07-29 00:00:00
Jetpack Vacation,1293930,"['Casual', 'Simulation', 'Racing', 'Sports']",2021-11-18 00:00:00
M.U.S.T. Repeat,1293940,['Indie'],2020-08-05 00:00:00
Rozalin and the Palace of Flowers,1293980,['Indie'],2020-07-14 00:00:00
Nullum,1293990,"['Strategy', 'Indie', 'Casual']",2020-05-08 00:00:00
Krim: The War in the Crimea 1941-42,1294000,['Strategy'],2020-07-01 00:00:00
Space Mercenary Shooter : Episode 2,1294020,"['Action', 'Indie']",2020-08-18 00:00:00
Best Friend,1294040,"['Action', 'Indie', 'Adventure']",2020-05-05 00:00:00
Little Witch Academia: VR Broom Racing,1294450,"['Sports', 'Casual', 'Adventure', 'Racing']",2021-07-15 00:00:00
The Mansion,1294650,"['Early Access', 'Indie', 'Casual', 'Adventure']",2021-03-31 00:00:00
Café Rouge,1294680,['Simulation'],2020-07-01 00:00:00
Dr. Atominus,1294750,"['Action', 'Indie', 'Adventure']",2020-07-22 00:00:00
HARD BULLET,1294760,"['Early Access', 'Indie', 'Simulation', 'Action', 'Adventure']",2020-10-22 00:00:00
Atlas Engine,1294770,"['Design & Illustration', 'Utilities', 'Game Development']",2021-09-01 00:00:00
Pathfinders: Memories,1294780,['Casual'],2021-02-16 00:00:00
Another FPS Game,1294920,"['Indie', 'Simulation', 'Action', 'Adventure', 'Casual']",2020-05-09 00:00:00
Undead Darlings ~no cure for love~,1294970,"['Indie', 'Action', 'Adventure', 'RPG', 'Casual']",2020-09-28 00:00:00
Snack clearing,1295210,"['Strategy', 'Indie', 'Casual']",2020-05-11 00:00:00
The Longest Road on Earth,1295790,"['Indie', 'Casual', 'Adventure']",2021-05-27 00:00:00
A Little Shop in Squirrel Town,1295810,"['Early Access', 'Indie', 'Simulation', 'Strategy', 'Adventure', 'RPG', 'Casual']",2021-01-08 00:00:00
Rip Them Off,1295860,"['Indie', 'Casual', 'Simulation']",2020-09-24 00:00:00
The Ninth Way,1295910,"['Action', 'Indie', 'Strategy', 'Adventure']",2021-08-02 00:00:00
Adriatic Pizza,1295990,"['Indie', 'Simulation', 'Adventure']",2021-05-28 00:00:00
Risky Floors,1296180,"['Indie', 'Strategy', 'Action', 'Adventure', 'RPG', 'Casual']",2020-05-13 00:00:00
What a Cluster Fight,1296190,"['Action', 'Indie', 'Casual']",2020-05-27 00:00:00
Astonishing Baseball Manager 20,1296200,"['Strategy', 'Sports']",2020-05-15 00:00:00
Sakura Knight 2,1296260,['Simulation'],2020-06-01 00:00:00
What Happened,1296290,"['Indie', 'Adventure']",2020-07-30 00:00:00
Archvale,1296360,"['Action', 'Adventure']",2021-12-02 00:00:00
ThinkFast,1296370,"['Indie', 'Simulation']",2020-05-09 00:00:00
Underdog Arena,1296410,"['Action', 'Indie']",2020-06-26 00:00:00
Saboteur SiO,1296430,"['Indie', 'Action', 'Adventure', 'RPG', 'Casual']",2020-09-01 00:00:00
Gardenia,1296440,"['Indie', 'Casual', 'Simulation', 'Adventure']",2021-12-03 00:00:00
Surviving Isolation,1296480,"['Early Access', 'Strategy', 'Simulation', 'Adventure', 'Casual']",2020-06-02 00:00:00
Dread X Collection,1296510,"['Action', 'Indie', 'Adventure']",2020-05-26 00:00:00
Altidudes®,1296550,"['Action', 'Casual']",2021-01-26 00:00:00
The Chronicles of Confucius's Journey,1296650,"['Indie', 'Strategy', 'Simulation', 'Action', 'Casual']",2020-05-12 00:00:00
Headbangers in Holiday Hell,1296700,"['Action', 'Indie']",2020-12-07 00:00:00
Naturalealia: Forest Determination,1296810,"['Action', 'Indie', 'Casual']",2020-05-22 00:00:00
The Spike,1296840,"['Action', 'Indie', 'Casual', 'Sports']",2020-06-05 00:00:00
Enter Digiton,1296860,"['Action', 'Indie', 'Casual', 'Adventure']",2020-08-14 00:00:00
Sausage Hunter,1296880,"['Indie', 'Casual', 'Adventure']",2020-06-17 00:00:00
Zombieland VR: Headshot Fever,1296970,['Action'],2021-07-29 00:00:00
Rinlo,1297010,"['Action', 'Indie', 'Casual', 'Adventure']",2020-10-07 00:00:00
Stack Up! (or dive trying),1297090,"['Indie', 'Casual']",2021-07-16 00:00:00
a new life.,1297160,['Indie'],2020-05-15 00:00:00
The Shore,1297300,"['Action', 'Indie', 'Adventure']",2021-02-19 00:00:00
ACT,1297320,"['Indie', 'Strategy', 'Simulation', 'Action', 'Casual']",2020-12-27 00:00:00
Olija,1297330,"['Action', 'Indie', 'Adventure']",2021-01-28 00:00:00
Inexistence Rebirth,1297390,"['RPG', 'Action', 'Indie', 'Adventure']",2020-05-22 00:00:00
Inconsistencies,1297470,"['Indie', 'Adventure']",2020-06-05 00:00:00
Liar Trick -Psychological Crime Mystery-,1297530,"['Indie', 'Casual', 'Adventure']",2020-07-30 00:00:00
Blobkin Blaster,1297540,"['Indie', 'Simulation', 'Action', 'Adventure', 'Casual']",2021-08-19 00:00:00
TKO,1297550,"['Simulation', 'Sports']",2021-03-05 00:00:00
Timequest,1297560,['Adventure'],2020-11-06 00:00:00
About Gretel,1297650,"['Action', 'Indie', 'Casual', 'Adventure']",2020-11-13 00:00:00
Sunday Rivals,1297790,"['Action', 'Early Access', 'Sports']",2020-08-06 00:00:00
ChronoBreach Ultra,1297800,"['Action', 'Indie']",2021-11-18 00:00:00
Rocky Ride,1297890,"['Action', 'Racing']",2020-05-08 00:00:00
Hidden,1298000,"['Indie', 'Simulation', 'Strategy', 'Adventure', 'Sports', 'RPG', 'Casual']",2020-07-13 00:00:00
Tactical Combat Department,1298010,"['Early Access', 'Indie', 'Strategy', 'Simulation', 'Action']",2021-10-14 00:00:00
Syzygy,1298020,['Indie'],2020-11-20 00:00:00
Boinihi: The Ki Codex,1298050,"['Indie', 'Adventure']",2020-05-27 00:00:00
Almost My Floor,1298080,"['Indie', 'Adventure']",2021-08-06 00:00:00
The Old West Savior,1298100,"['Action', 'Indie', 'Simulation', 'Adventure']",2020-07-15 00:00:00
Mark One,1298130,"['Action', 'Indie']",2021-02-17 00:00:00
Pair Matching Puzzle Connect,1298180,"['Indie', 'Simulation', 'Strategy', 'Adventure', 'RPG', 'Casual']",2020-05-07 00:00:00
Captain Disaster in: Death Has A Million Stomping Boots,1298280,['Adventure'],2020-05-28 00:00:00
Rhythm Race,1298310,"['Indie', 'Casual', 'Racing']",2021-07-22 00:00:00
Galaxy Cat,1298320,"['Action', 'Indie']",2020-05-15 00:00:00
Bad Meme,1298340,['Action'],2020-05-28 00:00:00
MIBT,1298360,"['Action', 'Indie', 'Adventure']",2020-08-09 00:00:00
Self-Isolation,1298530,"['Action', 'Indie', 'Simulation', 'Adventure']",2020-12-02 00:00:00
Buck Bradley Comic Adventure 2,1298640,"['Action', 'Adventure']",2020-07-19 00:00:00
"I, AI",1298670,"['Action', 'Indie', 'Casual']",2020-07-17 00:00:00
Nigel's Journey : A Working Day,1298690,"['Action', 'Indie']",2020-11-29 00:00:00
patter warrior,1298700,"['RPG', 'Action', 'Indie', 'Adventure']",2020-07-15 00:00:00
Ad Agency Tycoon,1298820,"['Early Access', 'Indie', 'Casual', 'Simulation']",2020-07-27 00:00:00
Don't Fall,1298830,"['Massively Multiplayer', 'Action', 'Indie']",2020-10-13 00:00:00
Lihue,1298850,"['Indie', 'Adventure']",2021-08-09 00:00:00
Barrel Blast,1298880,"['Action', 'Indie', 'Casual']",2020-11-13 00:00:00
Whispers from Within: Moving On,1298890,"['Indie', 'Casual', 'Adventure']",2020-07-23 00:00:00
Overseer,1299010,"['Early Access', 'Indie', 'Action', 'Adventure', 'RPG']",2020-07-31 00:00:00
Mosaique Neko Waifus 2,1299120,"['RPG', 'Casual']",2020-06-05 00:00:00
Isolation Story,1299260,"['RPG', 'Indie', 'Casual', 'Simulation']",2020-10-27 00:00:00
Victory At Sea Ironclad,1299330,"['Early Access', 'Indie', 'Strategy', 'Simulation', 'Action']",2021-02-25 00:00:00
Victory At Sea Ironclad,1299330,"['Early Access', 'Indie', 'Strategy', 'Simulation', 'Action']",2021-02-25 00:00:00
Mighty Goose,1299360,"['Action', 'Indie']",2021-06-05 00:00:00
Understand,1299400,"['Indie', 'Casual']",2020-10-30 00:00:00
